time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_hit_woodwork,statistics_big_chance_missed,statistics_punches,statistics_clearance_off_line,statistics_penalty_conceded,statistics_good_high_claim,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_penalty_won,statistics_error_lead_to_a_goal,statistics_penalty_miss,statistics_own_goals,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_expected_goals,statistics_expected_assists
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Gerson Magrão,10,M,FALSE,TRUE,27,23,2,2,4,NA,1,NA,NA,84,55,7.4,20,16,4,1,5,1,NA,NA,NA,5,NA,2,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Neto Berola,11,M,FALSE,NA,21,14,1,1,8,NA,4,NA,NA,60,40,7.9,14,3,NA,NA,2,1,1,1,1,2,NA,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Rafael Elias,9,F,FALSE,NA,12,10,NA,NA,2,NA,1,NA,NA,74,25,7.4,3,NA,NA,2,5,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Gabriel Barros,20,F,TRUE,NA,18,13,1,NA,3,NA,NA,NA,NA,45,26,7.6,6,1,NA,1,1,2,2,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Mário Sergio,16,D,TRUE,NA,6,4,1,1,3,NA,NA,NA,NA,30,15,6.7,3,1,NA,NA,1,NA,NA,1,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Iago,21,F,TRUE,NA,5,4,2,1,6,NA,2,NA,NA,16,15,7.1,4,NA,NA,NA,6,6,3,NA,2,2,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Léo Santos,14,D,TRUE,NA,1,NA,1,NA,NA,2,NA,NA,NA,10,3,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Nathan,19,M,TRUE,NA,4,3,NA,NA,NA,NA,NA,NA,NA,10,6,6.3,3,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Filipe,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Elacio Cordoba,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Bernardo Schappo,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Vitor André,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Matheus Aluisio,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,3,home,Ituano,Inter de Limeira,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,1,Mazola Júnior,Márcio Fernandes,Zé Carlos,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Pegorari,1,G,FALSE,NA,18,9,13,4,1,NA,NA,1,2,90,25,5.8,9,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Guilherme Pacheco,2,D,FALSE,NA,16,13,1,NA,1,1,NA,NA,NA,74,30,5.9,6,1,NA,NA,5,NA,NA,2,3,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Cleberson,3,D,FALSE,NA,12,8,5,2,NA,7,NA,NA,NA,74,23,7,4,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Rafael Pereira,5,D,FALSE,NA,13,11,2,NA,3,4,NA,NA,NA,85,22,6.6,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Bernardo Schappo,4,D,FALSE,NA,24,22,7,5,2,NA,NA,NA,NA,90,30,6.3,3,NA,NA,1,2,NA,NA,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Roberto,6,D,FALSE,NA,20,15,1,NA,3,NA,NA,NA,NA,90,37,6.4,9,3,1,1,3,NA,NA,3,2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Kaio Mendes,7,M,FALSE,NA,21,14,1,1,2,NA,2,NA,NA,63,27,6.7,8,NA,NA,1,2,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Jorge Roa Jiménez,8,M,FALSE,NA,37,28,9,6,2,4,NA,NA,NA,90,49,6.4,12,NA,NA,NA,7,2,1,1,3,2,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Gerson Magrão,10,M,FALSE,TRUE,38,34,6,4,4,NA,2,NA,NA,90,59,7.6,9,5,2,NA,4,2,2,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Rafael Elias,9,F,FALSE,NA,21,21,3,3,4,1,2,NA,NA,90,32,7.1,1,NA,NA,4,4,1,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Neto Berola,11,F,FALSE,NA,12,9,1,1,3,1,1,NA,NA,63,25,7.5,8,NA,NA,NA,3,2,1,NA,1,3,NA,NA,1,1,NA,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Elacio Cordoba,13,D,TRUE,NA,7,4,NA,NA,2,NA,NA,NA,NA,27,12,6.5,5,2,NA,NA,2,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Gabriel Barros,20,F,TRUE,NA,13,10,1,1,1,NA,1,NA,NA,27,19,6.8,4,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Lucas Dias Costa,14,D,TRUE,NA,7,6,1,1,1,1,1,NA,NA,16,9,6.7,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Iago,17,F,TRUE,NA,4,3,1,NA,2,NA,1,NA,NA,16,9,6.5,3,1,1,NA,5,1,1,NA,1,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Nathan,21,M,TRUE,NA,3,2,NA,NA,NA,NA,NA,NA,NA,11,5,6.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Filipe,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Mário Sergio,16,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Léo Santos,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Vitor André,19,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Matheus Aluisio,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,4,home,Ituano,Corinthians,Estádio Municipal Dr. Novelli Junior,Paulista Série A1,2,3,Mazola Júnior,Ramón Díaz,Zé Carlos,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Pegorari,1,G,FALSE,NA,20,12,18,11,NA,NA,NA,2,4,90,31,6.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Guilherme Pacheco,2,D,FALSE,NA,37,23,6,3,4,1,NA,NA,NA,90,56,6,17,1,NA,1,7,NA,NA,NA,6,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Lucas Dias Costa,3,D,FALSE,NA,28,21,11,6,2,8,NA,NA,NA,90,45,6.7,9,1,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Léo Santos,4,D,FALSE,NA,29,22,5,2,3,5,NA,NA,NA,90,38,7.2,7,NA,NA,1,1,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Roberto,6,D,FALSE,NA,28,23,3,2,7,1,1,NA,NA,89,58,6.8,18,3,NA,NA,3,2,2,1,1,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Igor Henrique,7,M,FALSE,NA,22,18,3,1,4,NA,1,NA,NA,71,36,6.3,10,2,NA,NA,5,2,NA,1,3,1,1,NA,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Jorge Roa Jiménez,5,M,FALSE,NA,32,27,5,4,1,5,NA,NA,NA,90,47,6.2,10,NA,NA,NA,7,NA,NA,2,1,NA,NA,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Lucas Siqueira,8,M,FALSE,TRUE,43,32,7,3,6,NA,1,NA,NA,90,58,6.5,13,1,NA,1,7,2,2,2,2,NA,1,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Neto Berola,11,M,FALSE,NA,22,9,5,3,5,NA,4,NA,NA,71,39,6.3,22,2,NA,1,9,5,1,NA,NA,3,NA,2,NA,1,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Rafael Elias,9,F,FALSE,NA,17,11,2,1,4,NA,3,NA,NA,79,33,6.9,13,NA,NA,4,16,NA,NA,2,5,NA,NA,1,1,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Nathan,10,F,FALSE,NA,23,19,1,NA,7,NA,2,NA,NA,71,40,7.3,11,5,2,1,6,3,2,NA,3,2,1,NA,2,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Kaio Mendes,17,M,TRUE,NA,11,8,1,1,2,NA,1,NA,NA,19,18,7.4,4,4,3,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,João Victor,15,F,TRUE,NA,8,6,NA,NA,2,NA,1,NA,NA,19,14,6.7,4,2,1,NA,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Aylon,19,F,TRUE,NA,9,7,1,1,5,NA,1,NA,NA,19,14,7,3,NA,NA,1,3,1,1,NA,1,1,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Gabriel Barros,20,F,TRUE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,11,3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Mário Sergio,16,D,TRUE,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Glauco Tadeu,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Rafael Pereira,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2022,5,away,Água Santa,Ituano,Distrital do Inamar,Paulista Série A1,2,2,Pintado,Mazola Júnior,Elacio Cordoba,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
